source,target,weight,source_name,target_name
27SnpS74anbDvn8lzXhzJo,3DIBPc7AJuc2R1QfpZDJBF,3,Everton Matos,Léo Sagga
27SnpS74anbDvn8lzXhzJo,3RgVP0IWkxqAHk7u1BeJfV,2,Everton Matos,Paulo Henrique da Silva Pires
27SnpS74anbDvn8lzXhzJo,4Q4IVuH5C68fDY1fRFCUwM,1,Everton Matos,Ray Antônio
27SnpS74anbDvn8lzXhzJo,5SSNtAMOGom77wcG6ULpoo,2,Everton Matos,Ray Antonio
27SnpS74anbDvn8lzXhzJo,5T4Ww54Yp6i0yJeAsX6Uot,3,Everton Matos,Paulo Pires
27SnpS74anbDvn8lzXhzJo,5azA31MLkmRAQdzo1BLkbN,5,Everton Matos,Guilherme Ferraz
27SnpS74anbDvn8lzXhzJo,5nrnXou7wf31ByEzyjhqgN,1,Everton Matos,Vinícius Stival
27SnpS74anbDvn8lzXhzJo,5suWlTXyiE5c8FtASjqNAw,2,Everton Matos,Ray Antonio Silva Pinto
27SnpS74anbDvn8lzXhzJo,6Z62jymZhDwXbqYA15t0ZC,1,Everton Matos,Dionatan Marques
27SnpS74anbDvn8lzXhzJo,6pOVEgwGCZ4Nens9z446Ef,3,Everton Matos,Sando Neto
27SnpS74anbDvn8lzXhzJo,77q2E7KVunjbcwLiceWv1b,1,Everton Matos,Rafael Quadros
27SnpS74anbDvn8lzXhzJo,7Gt0AEZgYYbL521zEy8tJw,3,Everton Matos,Diego Ferrari
27SnpS74anbDvn8lzXhzJo,7ruLFZww3qxaWpuOtIawDX,1,Everton Matos,Matheus Aleixo Pinto
27a2tcrAPlfTQoglrZYPgg,2tufkRx8ufhDcHBvw5TuaM,3,Printz Board,Michael Fratantuno
27a2tcrAPlfTQoglrZYPgg,31TPClRtHm23RisEBtV3X7,3,Printz Board,Justin Timberlake
27a2tcrAPlfTQoglrZYPgg,376bqC996FUx4OzQRpQsi2,1,Printz Board,Stacy Ferguson
27a2tcrAPlfTQoglrZYPgg,3h7KwkOVZKaCxJ5WKynNHv,1,Printz Board,Indeewar
27a2tcrAPlfTQoglrZYPgg,3oQmUqEA4LrtSYuPj7qdQm,1,Printz Board,Andres Cabas
27a2tcrAPlfTQoglrZYPgg,5VtRv2fGkcV64TYaSqN1f8,3,Printz Board,Jaime Gomez
27a2tcrAPlfTQoglrZYPgg,7IwlXCDw2fE6LIgK3yHOyD,4,Printz Board,George Pajon Jr.
27a2tcrAPlfTQoglrZYPgg,7pWXlTjky0KXWgbdZi9ebq,1,Printz Board,Kalyanji-Anandji
27dwxfSz0C9ZG8yyQIC4KL,47brhKlrzqpQd9bapvrsNa,1,Roland Orzabal,Christopher Merrick Hughes
27eN0F4Y3k9Z2NtkBcAzXy,2NX5WIO1Yj2NugdwB4qo2o,1,Angel “Pututi” Arce,Alain De Armas
27eN0F4Y3k9Z2NtkBcAzXy,2XZxaXED899trOkylOP8fa,1,Angel “Pututi” Arce,Alexander Delgado
27eN0F4Y3k9Z2NtkBcAzXy,5WZQOYb9SjlPVBNfvYlG1U,1,Angel “Pututi” Arce,Randy Martinez
27eN0F4Y3k9Z2NtkBcAzXy,7GTdR32RR4J8F4lqkVOt61,1,Angel “Pututi” Arce,Francisco Beliser Valdivia
27fcwtBGjqLKX3fj7gpIbw,4YMTASarIFCj7wIlBmjiUo,1,Kayla Morrison,Alessandro Lindblad
27fcwtBGjqLKX3fj7gpIbw,6zxi10TTb2VfZpGhShC8QK,2,Kayla Morrison,Michael Hodges
27fcwtBGjqLKX3fj7gpIbw,77mRI3xxkVWx1MEcsgl9p6,1,Kayla Morrison,Gerald Trottman
27lP0MVkVJxH6NkrcjS3XJ,2PWWwer7HtEiJKJmMNg6Id,2,Wantuir,Dinho Luz
27lP0MVkVJxH6NkrcjS3XJ,4qLGg8uf4vb0xpCPoj1uPf,2,Wantuir,Alex Primo
27lP0MVkVJxH6NkrcjS3XJ,5RwMkPGbVR4gkzUIIxLCqR,2,Wantuir,Haroldo César
27mw3DgyPKFXChznF6TKnw,2AVgdX19m74KgPoXtKBKbb,1,Valentin Brunel,Carla Frayman
27mw3DgyPKFXChznF6TKnw,2VjznA1vRqMrkEGHh9PwTw,1,Valentin Brunel,Victor Ortiger
27mw3DgyPKFXChznF6TKnw,4zTM5zabh4yjA8Gw0wsUF4,1,Valentin Brunel,Amanda MNDR Warner
27mw3DgyPKFXChznF6TKnw,57BWUJBSNcmbkujsThIqOg,1,Valentin Brunel,Martin Picandet
27mw3DgyPKFXChznF6TKnw,5KoCOvBm2nWPW5B4ttfUtI,1,Valentin Brunel,Andrea Tirone
27tTwcsOap0yZxdCNS9lXt,2lGCrTCP5HJJx9WcMCU8m6,1,Eric Haines,Michael Joseph Green
27tTwcsOap0yZxdCNS9lXt,3knNq5WBhLfrV0anMqYt0l,1,Eric Haines,Brian Joseph Blake
27tTwcsOap0yZxdCNS9lXt,5mpHL0CocBBTBW94o2nzCN,1,Eric Haines,Mike Green
27tTwcsOap0yZxdCNS9lXt,60OP3OuNMamecEbc2MIec8,2,Eric Haines,Kyle Fasel
27tTwcsOap0yZxdCNS9lXt,6WwAjqqLYOVsPawbjCggpy,2,Eric Haines,Dave Knox
27tTwcsOap0yZxdCNS9lXt,7BPxsXcyCrF4pqz9pxWlHp,2,Eric Haines,Dan Lambton
28ATW0KjxSXEjzrCGPslVB,3NGgwB1ZZfsrXciAFRut7V,1,Mark King,Waliou J. Badarou
28ATW0KjxSXEjzrCGPslVB,3xCfbp5qODiji8k5v6ajpJ,1,Mark King,Rowland Gould
28BlmBUffMjl7aWKvJAzX4,3hv9jJF3adDNsBSIQDqcjp,1,Dejion Madison,Mark Ronson
28Cfvm38oHcHT6edbnkEJ5,37jmOEOOaNZlLO0wNUWCV5,1,Paulo Daflin,Marcelo Quintanilha
28DcfvE3YvJZ5hLaSeK1c6,2FYNNE6cxP23OuT4S8zlro,1,Anthony Criss,Keir Gist
28DcfvE3YvJZ5hLaSeK1c6,2JThHYKCjrwClFXqiiBcBk,1,Anthony Criss,Nicki Pooyandeh
28DcfvE3YvJZ5hLaSeK1c6,2P1033gdPZ7K2FIZDz2ymO,1,Anthony Criss,Rodney Pryce
28DcfvE3YvJZ5hLaSeK1c6,3N7RhH3YAHpYa9PC4SGuA0,1,Anthony Criss,Benjamin Lasnier
28DcfvE3YvJZ5hLaSeK1c6,4Rpq61lrW95EsZMlqMObli,1,Anthony Criss,Deke Richards
28DcfvE3YvJZ5hLaSeK1c6,4xRLKAf96K6YdGDWjY6ra8,1,Anthony Criss,Berry Gordy
28DcfvE3YvJZ5hLaSeK1c6,70Q1hGbTxHJYRqEvTYeoOw,1,Anthony Criss,Freddie Perren
28DcfvE3YvJZ5hLaSeK1c6,7vXGumZzhn1qnGcoCyHL6d,1,Anthony Criss,Sean Michael Leonard Anderson
28DcfvE3YvJZ5hLaSeK1c6,7wjuWOChevyzU6GoTfo3LO,1,Anthony Criss,Alphonso Mizell
28IlWQGolFVYOTEKlVfPTn,3o6cS18ozzjmRfWhHfcsRx,1,Michael Vital,Flávio Castro
28IlWQGolFVYOTEKlVfPTn,7oC02Qd5zO8DSfViMVCtHx,1,Michael Vital,Mauro Davi
28IyxPtUNT9J38CNoTgdWg,5XpFRRuopJZklQFtWUhbY2,2,George Tizzard,Rick Parkhouse
28JNJyGrEaFLf43J5Gnm5C,4J9guqL3fS8WxVMzS0pamS,1,Pedro Henrique Monteiro Gonçalves,Matheus de Oliveira Batista
28KOnhhvUnyvgRNXEQ41WL,44DkSyNV7ewzcGFALTeeiS,2,Hollis,R. Lewis
28KOnhhvUnyvgRNXEQ41WL,5IcbDjOAzd7If6NqYhAjFj,2,Hollis,Ben Haggerty
28KOnhhvUnyvgRNXEQ41WL,5dSCgfYs71v0zjg2AwUq9n,2,Hollis,Andrew Joslyn
28KOnhhvUnyvgRNXEQ41WL,7JKgdmebglVxa5NGVjnb2I,2,Hollis,H. Wear
28M22W3qy8yr81alz78O5W,2MaqyTrc7HzuYvLnvfhxIN,1,Jair,Mariene De Castro
28M22W3qy8yr81alz78O5W,2Oxl0AuxlBaf4vBbHdOxlm,1,Jair,Walace Jeferson
28M22W3qy8yr81alz78O5W,74MDOYWli1AkLP7U4mIFqW,1,Jair,Gabriel Moura
28MdPPDUE4AIcblTA4aPBo,2cAooeeHKk2UvzUgIxpS0y,3,Acyr Marques,Jorge Aragão
28MdPPDUE4AIcblTA4aPBo,2x5fdOl1kpBgD74cOkzNY0,3,Acyr Marques,Almir Guineto
28MdPPDUE4AIcblTA4aPBo,2zfjXUnZqWJ7SgYOHfzV5g,1,Acyr Marques,Mauricio Lins
28MdPPDUE4AIcblTA4aPBo,3Ahjwt3qT7wc7I1xfdbzky,2,Acyr Marques,Lucio Nascimento
28MdPPDUE4AIcblTA4aPBo,3RQ4F1JDfQK2IysDr1hZYL,2,Acyr Marques,Zezinho Do Vale
28MdPPDUE4AIcblTA4aPBo,3qZ2n5keOAat1SoF6bHwmb,2,Acyr Marques,Zeca Pagodinho
28MdPPDUE4AIcblTA4aPBo,3tAsadihdqPLKpbTu1I2MX,3,Acyr Marques,Chiquinho
28MdPPDUE4AIcblTA4aPBo,49M8xXjOvUJibPw8jQpn4e,1,Acyr Marques,Crlinho Russo
28MdPPDUE4AIcblTA4aPBo,53KGRBgsjV1oZROz8nqEW2,2,Acyr Marques,J Laureano
28MdPPDUE4AIcblTA4aPBo,584rPFIWjBYT83tUZocaIw,1,Acyr Marques,Franco
28MdPPDUE4AIcblTA4aPBo,5GmHrvfki94D20jsW5PRTi,2,Acyr Marques,Sombrinha
28MdPPDUE4AIcblTA4aPBo,5OsB3gAA8TbWTxYb5Va0o7,3,Acyr Marques,Ronaldinho
28MdPPDUE4AIcblTA4aPBo,5trD8XVjLto1USvIlcw1Ak,2,Acyr Marques,FRANCO
28MdPPDUE4AIcblTA4aPBo,6HAIIkjqIjLqsJvuUfmX4a,2,Acyr Marques,Delcio Luiz
28MdPPDUE4AIcblTA4aPBo,6QAtmtXabOBJx0XBNha4wd,1,Acyr Marques,Carlinho Russo
28MdPPDUE4AIcblTA4aPBo,7gvmxGn9yZ8yuOKT6cewSx,2,Acyr Marques,Adalto Magalha
28MdPPDUE4AIcblTA4aPBo,7h0FwFjCuwhSuYPPUmvMIl,1,Acyr Marques,Jorge David
28MdPPDUE4AIcblTA4aPBo,7uqCvHIHxk47F6rpdG7ZNy,2,Acyr Marques,Aluísio Machado
28ViERyXZcvGwNOrF0z6oI,2D2svlzUpyTfcEEq0t3dgV,1,Dave Sabo,Sebastian Bach
28ViERyXZcvGwNOrF0z6oI,65RuHwDMJv53InwjUiDlkj,2,Dave Sabo,Rachel Bolan
28ie4NNTa2VW2QV4Zray8M,2vWGxqWbGgmgxVDZ5CBvBP,1,Mc Poze do Rodo,Bielzin
28oHNF7c3HlHPRFPO0b6nI,2azpbTOpkfvphCbc4AZqFJ,1,Ricky Harrell Jr,Quavious Keyate Marshall
28oHNF7c3HlHPRFPO0b6nI,5TXoHZvsmSU9QyHAvF0Hxp,1,Ricky Harrell Jr,Kiari Kendrell Cephus
28oHNF7c3HlHPRFPO0b6nI,5tyq8CpMYB5t4m0il6pxM5,1,Ricky Harrell Jr,Kirsnick Khari Ball
28p5POG0abnA1o3uK8J7rf,34oJLNndIw47tWcHNncXRR,1,Brian D. Lee,Omer Fedi
28p5POG0abnA1o3uK8J7rf,4NNT4pwFcEswPl3kUFC4uy,1,Brian D. Lee,Louis Russel Bell
28p5POG0abnA1o3uK8J7rf,5Og8nwbrwby98srkgrXpre,3,Brian D. Lee,Alexandra Tamposi
28p5POG0abnA1o3uK8J7rf,5XCTmny8erqjfKkjnB8IhO,1,Brian D. Lee,Zakk Cervini
28p5POG0abnA1o3uK8J7rf,6jW9kCO4J02C9lviyqNJOu,2,Brian D. Lee,Nolan Lambroza
28rjo4eRvpmLW0EsCIy6FW,4VJSN1kOmlYi5A6FEmGu64,1,Ana Paula Valadão,Joel Houston
28rjo4eRvpmLW0EsCIy6FW,5XlSS9O4eHRiJ0hKzbaFQ2,1,Ana Paula Valadão,Kari Jobe
28rjo4eRvpmLW0EsCIy6FW,6sOwxIrUiF6XZhSgC7Gujl,1,Ana Paula Valadão,Cody Canes
28rjo4eRvpmLW0EsCIy6FW,6vGCQS2VmikoQOsXgFN3Ec,1,Ana Paula Valadão,Matt Crocker
28rtggrXPY8wwsGCIjoMYk,3NjumIaL5ZBRScsT9W9wyD,1,Jamie Scott,John Ryan
28rtggrXPY8wwsGCIjoMYk,4CmBkOW80sXFgWqc4f0OWL,1,Jamie Scott,Lewis Thompson
28rtggrXPY8wwsGCIjoMYk,4h9x56qh0Qkr4hTfRGxJgl,14,Jamie Scott,Julian Bunetta
28rtggrXPY8wwsGCIjoMYk,6CkuRZeepHPP2gNdW1wDWF,2,Jamie Scott,Mike Needle
28rtggrXPY8wwsGCIjoMYk,6GEX6m80VknnQ8Eb0t55k6,1,Jamie Scott,Fraser T. Smith
28rtggrXPY8wwsGCIjoMYk,6wovS7exdnjHhyYZxYK4b5,1,Jamie Scott,Niall Horan
28s8O22RXaDxdy1vhT9Wyd,2A34tPohQbyzuaroohYFXP,1,Shaun Pizzonia,Ricardo Ducent
28s8O22RXaDxdy1vhT9Wyd,2azpbTOpkfvphCbc4AZqFJ,1,Shaun Pizzonia,Quavious Keyate Marshall
28s8O22RXaDxdy1vhT9Wyd,4AHoj4sk2f5fwtueplAOfp,1,Shaun Pizzonia,Morris Dickerson
28s8O22RXaDxdy1vhT9Wyd,4HQPu8xlD0YTKmUhCsty3a,1,Shaun Pizzonia,Steve Mac
28s8O22RXaDxdy1vhT9Wyd,4bbxJZJKJjZmcxvBcxtNxU,1,Shaun Pizzonia,Charles William Miller
28s8O22RXaDxdy1vhT9Wyd,52pB437rsuWQYNA5zFOHw1,1,Shaun Pizzonia,Thomas Sylvester Allen
28s8O22RXaDxdy1vhT9Wyd,5hkTo6v8wbZdcyvRvP0I0h,1,Shaun Pizzonia,Howard E. Scott
28s8O22RXaDxdy1vhT9Wyd,6eUKZXaKkcviH0Ku9w2n3V,1,Shaun Pizzonia,Ed Sheeran
28s8O22RXaDxdy1vhT9Wyd,782LHL2Sf3JOts66uwEj6A,1,Shaun Pizzonia,Orville Burrell
28si7CUH7QTEfq7p4rWbBi,2tNdUorpwWUtAXjavEnsHp,28,André Abujamra,Rita Catunda
28si7CUH7QTEfq7p4rWbBi,69z70uQ7zgUz5GMVzMXcZ0,27,André Abujamra,Camile Helms
28si7CUH7QTEfq7p4rWbBi,6MzAuabsTn3rhEnnBczWXO,13,André Abujamra,Earth To Luna
28si7CUH7QTEfq7p4rWbBi,7JtqwkAFZ9SZwj3JCZcQoM,9,André Abujamra,Camille Helms
28wbPbrQPRxwBaGdfCmo9f,3FV8pgAEOa8oep6AggvIrX,3,Luke Smith,Donovan Jackson
28wbPbrQPRxwBaGdfCmo9f,3WVcm35UJfk7qw8MPsvfFC,3,Luke Smith,Felix Howard
28wbPbrQPRxwBaGdfCmo9f,4H6m0U9OJHu3ob6Ro3OCBz,3,Luke Smith,Gordon Williams
28wbPbrQPRxwBaGdfCmo9f,6vr92x9LBRTVhTHTpXXS4p,3,Luke Smith,Paul Watson
28wbPbrQPRxwBaGdfCmo9f,7o2XMQpU0kY169D4bzFPDH,3,Luke Smith,Wilburn Squiddley Cole
28wbPbrQPRxwBaGdfCmo9f,7qe5mAZ8x1nggNd4JiyMCj,3,Luke Smith,"Earl ""Chinna"" Smith"
2914JagOufmP5BY9qLDxtF,2zP1W5f5sJb2zSxjzS3u41,1,Arto Lindsay,Peter Scherer
2914JagOufmP5BY9qLDxtF,61cm9OUAQYeP4ShLg7iDxg,1,Arto Lindsay,Tom Findlay
2914JagOufmP5BY9qLDxtF,6UYCdd9bVbbYumgn50nsJ4,1,Arto Lindsay,Tim Hutton
2914JagOufmP5BY9qLDxtF,7lOUbhzQ1F3xcCMEcTtbO5,1,Arto Lindsay,Arnaldo Antunes
29AR427wzNbLXmc70poncw,2qt111GhKW0VYrU5p1kns2,1,Bigair Dy Jaime,Luan Renato
29AR427wzNbLXmc70poncw,3mDts1F8Ix8XmOdK6vngTu,1,Bigair Dy Jaime,Gui Prado
29AR427wzNbLXmc70poncw,4lIPl9ZVC1TMGW7uyLFvCF,1,Bigair Dy Jaime,kelvin Sandes
29AR427wzNbLXmc70poncw,7ob0Kx6ePYhPUmRYRpzKDO,1,Bigair Dy Jaime,Vinni Miranda
29C1isBtS97w2NW1gUT46E,2YVc6NkCj67V3e50On0MVu,1,Thamires Vitória nascimento Rocha,LUIZ FERNANDO DA SILVA DOMINGUES COSTA
29C1isBtS97w2NW1gUT46E,57UkVBiWxIiFH0fx7hULju,1,Thamires Vitória nascimento Rocha,Vitor AUgusto Sena Lisboa
29C1isBtS97w2NW1gUT46E,5tTuffVHrCeF2aMp5sO0BN,1,Thamires Vitória nascimento Rocha,ADler AUgusto
29CVuzkSUNzWUIQy7BJZPp,2XuLJPiGyfAzxth86X6ygc,1,Wayne Wilkins,Steve Kipner
29CVuzkSUNzWUIQy7BJZPp,4gRov259DiyO5Th8GEtJfk,2,Wayne Wilkins,Keinan Abdi Warsame
29CVuzkSUNzWUIQy7BJZPp,5Bq2UDlJm56q96aSdbZzpp,2,Wayne Wilkins,Kevin Anyaeji
29CVuzkSUNzWUIQy7BJZPp,6ski8f8cgFo0HsBZSEMmZe,2,Wayne Wilkins,Antwoine Collins
29CVuzkSUNzWUIQy7BJZPp,6x93mBxggQvIvklt7aN6Ip,2,Wayne Wilkins,Roman Rene Ramirez
29Fx0GCBU51eJkmAucRM4U,3pO5VjZ4wOHCMBXOvbMISG,1,Aloysio De Oliveira,Antônio Carlos Jobim
29Fx0GCBU51eJkmAucRM4U,58KwHR15btGgDkT5H1Xaic,1,Aloysio De Oliveira,"Antonio Carlos Jobim,Aloysio de Oliveira"
29HI4OydX35Ojg9O7PLb0H,3rvEHbLGoxH4xbBZQlcUD8,1,Christopher Ramos,Mariah Angelique Pérez
29HI4OydX35Ojg9O7PLb0H,57C0c3LeLKCmn5wCelgBkP,1,Christopher Ramos,Nicolás Jaña Galleguillos
29HI4OydX35Ojg9O7PLb0H,6VFmuafbLfgS5GHj6KfZAq,1,Christopher Ramos,Americo Cespedes
29HI4OydX35Ojg9O7PLb0H,6xcwd6sKrxGQRfDAV1mclG,1,Christopher Ramos,Michael Masis
29K5lMrLrhN7HfzZt5OWJu,2A4jNay718SalIveFYuEhv,6,Gabriela Luz,Felipe Sousa
29K5lMrLrhN7HfzZt5OWJu,2cV1HpLHKfvIyS8VFOYTns,6,Gabriela Luz,Tercio de Polli
29K5lMrLrhN7HfzZt5OWJu,3oDfBqnWBkgMSag02YYXHG,1,Gabriela Luz,Joyce Alane
29K5lMrLrhN7HfzZt5OWJu,4qVJiCr34ib52fsZdL4hoh,6,Gabriela Luz,DEKO
29K5lMrLrhN7HfzZt5OWJu,5jf5OVqbtaVwkKgej5GAg8,5,Gabriela Luz,Nagetta
29K5lMrLrhN7HfzZt5OWJu,5nz0kJUOuCWzL1WazpgJsF,1,Gabriela Luz,Flávio Ferrari
29QbBR0oTzA7A0kiOzrbbr,4idCciNGF3TNOrcx52Swh6,12,Jamie Scott,Daniel Caplen
29QbBR0oTzA7A0kiOzrbbr,5HMoOvGsR4cs8nJrmj5PUG,12,Jamie Scott,Piers Aggett
29QbBR0oTzA7A0kiOzrbbr,5IcbDjOAzd7If6NqYhAjFj,12,Jamie Scott,Ben Haggerty
29QbBR0oTzA7A0kiOzrbbr,6sa3Tk9jumQUIv9VBbH2x4,12,Jamie Scott,Julian Bunetta
29QbBR0oTzA7A0kiOzrbbr,7CV9nbhsHl3tlKAzrOZ0Cu,12,Jamie Scott,Kesi Dryden
29QbBR0oTzA7A0kiOzrbbr,7cz124Ll58iZ6MeqQMA8gp,12,Jamie Scott,Amir Amor
29To6jCul8qaR1Z4Yu9c09,5uBdPagL8e7AwfIzrM8zuS,14,Josué Godoi,Pr. Lucas
29V2T0EV5HBdIeGorUT34F,2Pky4QuIXrFq6ZERGi4m1E,3,Junio,Lincoln Olivetti
29V2T0EV5HBdIeGorUT34F,59giNkLqQNTZs8MnlrkUhM,3,Junio,Robson Jorge
29WSiGPFZt04UJfcQUdpgw,2L3fosMPEOCuNSx2eFRnh5,1,Pedro Damián,"Emil ""Billy"" Méndez"
29WSiGPFZt04UJfcQUdpgw,3IaZzGOnYM1zLkS1eknvET,1,Pedro Damián,Carlos Lara Galvan
29WSiGPFZt04UJfcQUdpgw,3eZ65sBUDDVUOv57simsmn,2,Pedro Damián,Max Di Carlo
29WSiGPFZt04UJfcQUdpgw,4CfTFp39LgcvLWn9YQBIbZ,1,Pedro Damián,Andrea Martin
29WSiGPFZt04UJfcQUdpgw,5hamKcWb4G03bx77SBvTf2,1,Pedro Damián,Memo Mendez Guiu
29WSiGPFZt04UJfcQUdpgw,6ZiYIOp3lwpBoSfS1dwItp,1,Pedro Damián,Red One
29WSiGPFZt04UJfcQUdpgw,6i7C4YL8RCBj8H87WtSLje,7,Pedro Damián,Karen Sokoloff
29WwrNQw5TCncsoYKKImi5,57RmomrcdPoTypGbTEMWkG,1,Erickson Dias Bezerra,Cassiano ribeiro dos santos
29WwrNQw5TCncsoYKKImi5,6EpA8EsRa7s3XGfS20egoj,1,Erickson Dias Bezerra,João Vitor de Freitas
29WwrNQw5TCncsoYKKImi5,6L3H0KQVYwVnCou0JUJAt1,1,Erickson Dias Bezerra,Rafael Siqueira de Carvalho
29XJzC4FQT114NQ0cjvZOy,2czbwBOvgXTOOTM2fH9Zs8,3,Chloe Gasparini,Dave Dalton
29XJzC4FQT114NQ0cjvZOy,5IcbDjOAzd7If6NqYhAjFj,3,Chloe Gasparini,Ben Haggerty
29XJzC4FQT114NQ0cjvZOy,6d4Bqn1saQLB1BJv6uFKny,1,Chloe Gasparini,Enoch Armani Tolbert
29XJzC4FQT114NQ0cjvZOy,6lfUiypPbBEEH9dcOeHfHp,3,Chloe Gasparini,"Joshua ""Budo"" Karp"
29Z04DBLb4iFMvrkjyGqca,2kJW3FG3I7a3ATDwyv39iP,1,Philipe Pancadinha,Gabriel Agra
29Z04DBLb4iFMvrkjyGqca,2zDkaOopbkZtyooLypFEY7,1,Philipe Pancadinha,Diego Silveira
29Z04DBLb4iFMvrkjyGqca,3FvPC5LrL7sbhP8kLkk36Z,1,Philipe Pancadinha,Nicolas Damasceno
29Z04DBLb4iFMvrkjyGqca,3WDVyv01yK8iPfMDzY2Dzt,1,Philipe Pancadinha,Vine Show
29Z04DBLb4iFMvrkjyGqca,3iEfywUSQh1rvVdrpZZciu,1,Philipe Pancadinha,Renato Sousa
29Z04DBLb4iFMvrkjyGqca,3kz1MToxXOeJU18hzSRbRm,4,Philipe Pancadinha,Thales Lessa
29Z04DBLb4iFMvrkjyGqca,5KChwtGx1aS5gWmxoRK4xt,2,Philipe Pancadinha,Nando Marx
29Z04DBLb4iFMvrkjyGqca,64z5b9YLNYN0a7dAa0mQ3y,1,Philipe Pancadinha,Lari Ferreira
29Z04DBLb4iFMvrkjyGqca,7ngWf1tlJyuyaQOpYym5KD,2,Philipe Pancadinha,Douglas Mello
29aV7ZSBrqyOZxadGTsL9L,7wRLSjTfZ2Ec5wdivj8dGd,2,Mateus Henrique,Maurício dos Santos Lima
29bTXlSwUhSRTBWXFyGsjW,69HnfrcTTbHkUDWdu0Ibmi,1,João Do Valle,Zé Dantas
29bTXlSwUhSRTBWXFyGsjW,7loyTSZDeD58NVOC1JPbsf,1,João Do Valle,Gonzagão
29eV30XiCVAnwabUTB8c6J,3QkIK9yiCEXQ79rDwoLd43,2,RÁAE,Uiliam Pimenta
29fqYxzqhaXBkfBBwCDwmP,3G2PkiUjSl0HL55NJ13I72,1,DANIEL AMORIM NICOLA,Alex Oliveira Santos
29fqYxzqhaXBkfBBwCDwmP,59uzBufa8pVDYykdNdCh6v,1,DANIEL AMORIM NICOLA,Leonardo Pedro cardoso
29fqYxzqhaXBkfBBwCDwmP,7ydNbOyWczACSAqr8YMJB0,1,DANIEL AMORIM NICOLA,Vinicius de Souza Silva Rabelo
29naVRnTY1A1KA7uJanp19,35YIF9IjQ1NxRKlW8ALkZF,1,Denio Olivier Timóteo,Guilherme Dos Santos
29oBuElQml3LqFXp9XMxdp,2QfmAmB1dZER1DL41IQbW7,1,"Diego Lopez Crespo ""Mauro""",Michael Mule
29oBuElQml3LqFXp9XMxdp,2eM7N0Fg75QwRiNDOLDK2e,2,"Diego Lopez Crespo ""Mauro""","Héctor Caleb López Jiménez ""Caleb Calloway"""
29oBuElQml3LqFXp9XMxdp,3fvmoOTlEjYtAXNoz6nflv,1,"Diego Lopez Crespo ""Mauro""","Héctor C. López ""Caleb Calloway"""
29oBuElQml3LqFXp9XMxdp,4ARbTB86qKo2uacPMUn8YC,3,"Diego Lopez Crespo ""Mauro""","María Victoria Ramírez ""Young Miko"""
29oBuElQml3LqFXp9XMxdp,4xlwRnTeKW8DBqw5suxjBJ,2,"Diego Lopez Crespo ""Mauro""",Nicole Denise Cucco 'Nicki Nicole'
29oBuElQml3LqFXp9XMxdp,5HL0VTY0iLTz0RcoeI4cmY,1,"Diego Lopez Crespo ""Mauro""",Lil Mexico
29qdHfj73mk51plFCDWLmL,3LNjjTk8n6gMUwzFad3htT,1,Gustavo Vinicius Gomes de Sousa,Marcos Fernandes de Omena
29vXvRArvRnl6mD4jy1C5R,2WRkTsF3Uk2tTJF2p45WkB,3,Neil Ormandy,Stuart Crichton
29vXvRArvRnl6mD4jy1C5R,4shWGtz1nqYIi9Xgqa7pKb,3,Neil Ormandy,Jaten Dimsdale
29vXvRArvRnl6mD4jy1C5R,5dCLPsHYIwIG23YrYruHx6,3,Neil Ormandy,Aidan Martin
29vXvRArvRnl6mD4jy1C5R,7r2uG6BlFXKcwmh9ItqlII,3,Neil Ormandy,Wrabel
29z3Eho8q4tFxsiezTUFCk,2znVLxfBbWwVNxiL1PA4yQ,6,Raymond Toro,Frank Anthony Iero
29z3Eho8q4tFxsiezTUFCk,5kMHdrjzB3NK4yJi8wlYua,5,Raymond Toro,Robert Cory Bryar
29z3Eho8q4tFxsiezTUFCk,5t26eNzpC8U3xZ8jQIAdSI,6,Raymond Toro,Michael James Way
29z3Eho8q4tFxsiezTUFCk,6hVdALjRw064zuUhZcoixQ,1,Raymond Toro,Matt Pelissier
2A34tPohQbyzuaroohYFXP,2azpbTOpkfvphCbc4AZqFJ,1,Ricardo Ducent,Quavious Keyate Marshall
2A34tPohQbyzuaroohYFXP,4AHoj4sk2f5fwtueplAOfp,1,Ricardo Ducent,Morris Dickerson
2A34tPohQbyzuaroohYFXP,4HQPu8xlD0YTKmUhCsty3a,1,Ricardo Ducent,Steve Mac
2A34tPohQbyzuaroohYFXP,4bbxJZJKJjZmcxvBcxtNxU,1,Ricardo Ducent,Charles William Miller
2A34tPohQbyzuaroohYFXP,52pB437rsuWQYNA5zFOHw1,1,Ricardo Ducent,Thomas Sylvester Allen
2A34tPohQbyzuaroohYFXP,5hkTo6v8wbZdcyvRvP0I0h,1,Ricardo Ducent,Howard E. Scott
2A34tPohQbyzuaroohYFXP,6eUKZXaKkcviH0Ku9w2n3V,1,Ricardo Ducent,Ed Sheeran
2A34tPohQbyzuaroohYFXP,782LHL2Sf3JOts66uwEj6A,1,Ricardo Ducent,Orville Burrell
2A4jNay718SalIveFYuEhv,2cV1HpLHKfvIyS8VFOYTns,6,Felipe Sousa,Tercio de Polli
2A4jNay718SalIveFYuEhv,4qVJiCr34ib52fsZdL4hoh,6,Felipe Sousa,DEKO
2A59wav3PGiJij2rK7HQYH,2CuenYKkataFcEqoHGEyBr,1,Philip Selway,Jonthan Greenwood
